ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11220660,JB138088,2/1/18 21:07,010XX N LOREL AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,1524,15,37,25,3,1140478,1906645,2018,2/8/18 15:51,41.89992476,-87.75946933,"(41.899924759, -87.759469334)"
11220659,JB137761,2/1/18 14:30,060XX S ELLIS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,235,2,20,42,26,1183929,1865166,2018,2/8/18 15:51,41.78519546,-87.60117308,"(41.785195464, -87.601173081)"
11220657,JB137838,2/1/18 15:35,053XX S COTTAGE GROVE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,233,2,5,41,11,1182491,1869797,2018,2/8/18 15:51,41.79793681,-87.60630178,"(41.797936811, -87.606301777)"
11220656,JB138065,2/1/18 20:15,030XX W ROOSEVELT RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,CONVENIENCE STORE,FALSE,FALSE,1134,11,28,29,7,1156119,1894552,2018,2/8/18 15:51,41.86643892,-87.70234588,"(41.866438916, -87.70234588)"
11220654,JB138078,2/1/18 20:43,011XX W 57TH ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,FALSE,FALSE,712,7,16,68,26,1169537,1866994,2018,2/8/18 15:51,41.79053589,-87.65388735,"(41.790535888, -87.653887349)"
11220651,JB138073,2/1/18 8:00,002XX W 31ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,914,9,11,34,26,1174986,1884413,2018,2/8/18 15:51,41.83821532,-87.63338708,"(41.838215324, -87.633387079)"
11220649,JB137849,2/1/18 17:20,042XX W WILCOX ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,1115,11,28,26,26,1148180,1898999,2018,2/8/18 15:51,41.87879844,-87.73137647,"(41.878798437, -87.731376474)"
11220648,JB137752,2/1/18 16:25,029XX W HARRISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1135,11,2,27,14,1156862,1897226,2018,2/8/18 15:51,41.87376163,-87.69954577,"(41.873761627, -87.699545765)"
11220647,JB137976,2/1/18 18:20,012XX W 79TH ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,612,6,21,71,6,1169539,1852401,2018,2/8/18 15:51,41.75049083,-87.65430247,"(41.750490827, -87.654302474)"
11220646,JB137911,2/1/18 17:47,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,632,6,6,44,6,1183056,1848421,2018,2/8/18 15:51,41.73926587,-87.60489375,"(41.739265865, -87.604893749)"
11220645,JB138061,2/1/18 12:15,077XX S KINGSTON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,5,1194536,1854076,2018,2/8/18 15:51,41.7545093,-87.56264819,"(41.754509295, -87.562648192)"
11220643,JB138056,2/1/18 19:00,044XX W WASHINGTON BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1113,11,28,26,26,1146775,1900126,2018,2/8/18 15:51,41.88191798,-87.73650664,"(41.881917981, -87.736506636)"
11220641,JB138016,2/1/18 20:15,049XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2533,25,37,25,7,1142737,1910172,2018,2/8/18 15:51,41.90956148,-87.75108395,"(41.909561477, -87.751083949)"
11220639,JB137208,2/1/18 8:34,025XX E 74TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,334,3,7,43,14,1194511,1856386,2018,2/8/18 15:51,41.76084873,-87.56266397,"(41.760848725, -87.562663972)"
11220636,JB138037,2/1/18 19:15,006XX W DIVERSEY PKWY,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1935,19,43,7,6,1171274,1918844,2018,2/8/18 15:51,41.93277845,-87.64599613,"(41.932778447, -87.645996134)"
11220635,JB138057,2/1/18 20:00,041XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,FALSE,FALSE,1915,19,46,3,14,1169364,1928024,2018,2/8/18 15:51,41.95801054,-87.65274728,"(41.958010544, -87.652747282)"
11220634,JB138024,2/1/18 19:50,003XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1232,12,27,28,7,1171108,1898454,2018,2/8/18 15:51,41.87683078,-87.6472055,"(41.876830783, -87.6472055)"
11220633,JB137990,2/1/18 19:24,033XX W HUTCHINSON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,1724,17,33,16,18,1153377,1928058,2018,2/8/18 15:51,41.95843721,-87.71152033,"(41.958437213, -87.711520325)"
11220629,JB137956,2/1/18 18:23,036XX N TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1731,17,38,16,08B,1147356,1923776,2018,2/8/18 15:51,41.94680482,-87.7337661,"(41.946804815, -87.733766097)"
11220628,JB137972,2/1/18 19:00,067XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1632,16,36,17,26,1131046,1920528,2018,2/8/18 15:51,41.93818936,-87.79379305,"(41.938189355, -87.793793051)"
11220626,JB138012,2/1/18 18:58,022XX N AVERS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,2525,25,30,22,20,1150344,1914655,2018,2/8/18 15:51,41.92171815,-87.72302166,"(41.921718147, -87.723021662)"
11220625,JB138027,2/1/18 19:45,038XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1150785,1894432,2018,2/8/18 15:51,41.86621554,-87.72193079,"(41.866215538, -87.721930788)"
11220622,JB137880,2/1/18 17:57,014XX S KOLIN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1011,10,24,29,08A,1147619,1892703,2018,2/8/18 15:51,41.86153224,-87.73359789,"(41.861532237, -87.733597894)"
11220621,JB137899,2/1/18 17:30,015XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1014,10,24,29,14,1151960,1892197,2018,2/8/18 15:51,41.8600594,-87.71767607,"(41.860059396, -87.71767607)"
11220620,JB137882,2/1/18 17:45,043XX W 18TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1012,10,24,29,3,1147673,1891022,2018,2/8/18 15:51,41.85691833,-87.73344278,"(41.856918327, -87.733442782)"
11220617,JB137998,2/1/18 19:15,024XX W JACKSON BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1125,11,2,28,08A,1160182,1898627,2018,2/8/18 15:51,41.87753819,-87.68731759,"(41.877538185, -87.687317591)"
11220616,JB137689,2/1/18 14:45,092XX S PRINCETON AVE,4220,KIDNAPPING,AGGRAVATED,"SCHOOL, PUBLIC, GROUNDS",TRUE,TRUE,634,6,21,49,26,1176291,1843694,2018,2/8/18 15:51,41.72644883,-87.62982093,"(41.726448828, -87.629820927)"
11220613,JB137783,2/1/18 16:00,003XX S WESTERN AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1225,12,2,28,08B,1160449,1898500,2018,2/8/18 15:51,41.87718417,-87.68634075,"(41.877184166, -87.686340752)"
11220612,JB137903,2/1/18 17:30,011XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1135,11,28,29,08B,1157862,1895014,2018,2/8/18 15:51,41.86767136,-87.69593454,"(41.867671357, -87.695934543)"
11220609,JB137893,2/1/18 17:59,012XX N KILDARE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2534,25,37,23,08A,1147485,1907885,2018,2/8/18 15:51,41.90319595,-87.73370039,"(41.903195947, -87.73370039)"
11220604,JB137741,2/1/18 16:00,023XX N LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2525,25,35,22,08B,1151322,1915345,2018,2/8/18 15:51,41.92359241,-87.71941005,"(41.923592411, -87.719410053)"
11220602,JB137999,2/1/18 14:00,010XX W OAKDALE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1933,19,44,6,6,1168741,1919755,2018,2/8/18 15:51,41.93533362,-87.65527812,"(41.935333621, -87.655278122)"
11220601,JB137951,2/1/18 18:55,078XX S ELLIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,TRUE,FALSE,624,6,8,69,15,1184252,1853214,2018,2/8/18 15:51,41.7523905,-87.60036228,"(41.752390498, -87.600362278)"
11220598,JB137921,2/1/18 13:00,120XX S LAFAYETTE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,523,5,9,53,7,1178093,1825105,2018,2/8/18 15:51,41.67539739,-87.62378107,"(41.675397394, -87.623781069)"
11220596,JB137571,2/1/18 5:00,023XX W 56TH ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,FALSE,FALSE,824,8,16,63,26,1161547,1867571,2018,2/8/18 15:51,41.7922888,-87.68316876,"(41.792288795, -87.683168757)"
11220595,JB137913,2/1/18 17:50,112XX S STATE ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,522,5,34,49,26,1178248,1830627,2018,2/8/18 15:51,41.69054708,-87.62304711,"(41.690547081, -87.623047109)"
11220591,JB137980,2/1/18 18:35,008XX W WILSON AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1914,19,46,3,08B,1169777,1930751,2018,2/8/18 15:51,41.96548451,-87.65114914,"(41.965484508, -87.651149144)"
11220590,JB137979,2/1/18 18:45,039XX W NORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2535,25,30,23,26,1149780,1910344,2018,2/8/18 15:51,41.90989935,-87.72520628,"(41.909899354, -87.72520628)"
11220589,JB137974,2/1/18 19:05,039XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,TRUE,FALSE,1132,11,24,29,18,1150123,1894416,2018,2/8/18 15:51,41.86618454,-87.72436148,"(41.866184544, -87.724361483)"
11220570,JB137994,2/1/18 1:51,083XX S ADA ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,613,6,21,71,6,1168783,1849395,2018,2/8/18 15:51,41.74225829,-87.65715937,"(41.742258286, -87.657159371)"
11220569,JB137997,2/1/18 8:30,008XX E 56TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182618,1868057,2018,2/8/18 15:51,41.79315916,-87.60589005,"(41.793159155, -87.605890048)"
11220568,JB137973,2/1/18 17:15,001XX N GREEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,27,28,7,1170714,1900933,2018,2/8/18 15:51,41.88364197,-87.64857951,"(41.883641965, -87.648579514)"
11220567,JB137996,2/1/18 17:20,003XX S DEARBORN ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,113,1,2,32,6,1175986,1898799,2018,2/8/18 15:51,41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
11220565,JB137739,2/1/18 16:00,054XX N SHERIDAN RD,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,2023,20,48,77,04B,1168658,1936265,2018,2/8/18 15:51,41.98063946,-87.65510293,"(41.980639456, -87.65510293)"
11220562,JB137959,2/1/18 16:00,049XX S KEDZIE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,821,8,14,63,08A,1155873,1871845,2018,2/8/18 15:51,41.80413311,-87.70385985,"(41.804133114, -87.703859846)"
11220560,JB137737,2/1/18 13:15,020XX W 62ND ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,714,7,15,67,08A,1163651,1863525,2018,2/8/18 15:51,41.78114212,-87.67556718,"(41.781142124, -87.675567181)"
11220558,JB137817,2/1/18 16:05,056XX S ADA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,713,7,16,67,08B,1168287,1867439,2018,2/8/18 15:51,41.79178404,-87.65845797,"(41.791784038, -87.658457973)"
11220556,JB137960,2/1/18 18:30,0000X E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,111,1,42,32,14,1176550,1901291,2018,2/8/18 15:51,41.88449455,-87.62713864,"(41.884494554, -87.627138636)"
11220549,JB137706,2/1/18 12:46,003XX W 59TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,TRUE,FALSE,711,7,20,68,18,1175131,1865830,2018,2/8/18 15:51,41.7872186,-87.6334104,"(41.787218604, -87.633410395)"
11220547,JB137955,2/1/18 19:00,034XX W DOUGLAS BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1021,10,24,29,7,1153716,1893244,2018,2/8/18 15:51,41.86289775,-87.71120237,"(41.862897748, -87.711202374)"
11220546,JB137961,2/1/18 18:45,003XX E 47TH ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,ALLEY,TRUE,FALSE,215,2,3,38,18,1178930,1873923,2018,2/8/18 15:51,41.80934083,-87.61923474,"(41.809340827, -87.619234738)"
11220543,JB137909,2/1/18 13:00,0000X N MAYFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1513,15,29,25,5,1137163,1899684,2018,2/8/18 15:51,41.88088308,-87.7718129,"(41.880883082, -87.771812896)"
11220542,JB137860,2/1/18 16:00,005XX N CENTRAL AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1523,15,37,25,6,1138943,1902924,2018,2/8/18 15:51,41.88974191,-87.765198,"(41.889741913, -87.765198001)"
11220541,JB137674,2/1/18 15:15,056XX W MADISON ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,FALSE,FALSE,1513,15,29,25,04A,1138946,1899461,2018,2/8/18 15:51,41.88023894,-87.76527117,"(41.880238942, -87.76527117)"
11220539,JB137901,2/1/18 18:05,011XX W 111TH ST,558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,CTA BUS,TRUE,FALSE,2234,22,34,75,04A,1170804,1831192,2018,2/8/18 15:51,41.69226274,-87.65028357,"(41.692262738, -87.650283573)"
11220536,JB137829,2/1/18 17:00,030XX W 26TH ST,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,1033,10,12,30,6,1156324,1886588,2018,2/8/18 15:51,41.84458068,-87.70180834,"(41.844580682, -87.701808336)"
11220535,JB137848,2/1/18 16:30,026XX W CRYSTAL ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1423,14,26,24,08A,1158585,1908223,2018,2/8/18 15:51,41.9039033,-87.69291839,"(41.903903299, -87.692918389)"
11220534,JB137936,2/1/18 18:30,013XX N MAYFIELD AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2531,25,29,25,08A,1136775,1908410,2018,2/8/18 15:51,41.9048353,-87.77302839,"(41.904835303, -87.773028389)"
11220532,JB137861,2/1/18 17:15,0000X W ERIE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1832,18,42,8,6,1176142,1904776,2018,2/8/18 15:51,41.89406678,-87.62853174,"(41.894066784, -87.628531735)"
11220530,JB137902,2/1/18 16:30,023XX N KOSTNER AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,2522,25,31,20,3,1146666,1915216,2018,2/8/18 15:51,41.92332862,-87.7365214,"(41.92332862, -87.736521395)"
11220529,JB137873,2/1/18 13:30,031XX S PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1031,10,22,30,26,1150206,1883573,2018,2/8/18 15:51,41.83642839,-87.72433908,"(41.836428389, -87.72433908)"
11220527,JB137734,2/1/18 16:00,007XX W 69TH ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,732,7,6,68,08B,1172601,1859121,2018,2/8/18 15:51,41.76886448,-87.64288426,"(41.768864479, -87.642884257)"
11220525,JB137502,2/1/18 11:15,001XX N STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,6,1176330,1901649,2018,2/8/18 15:51,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11220524,JB137871,2/1/18 15:40,038XX N KEDZIE AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1733,17,33,16,6,1154371,1925361,2018,2/8/18 15:51,41.95101662,-87.70793835,"(41.951016616, -87.707938347)"
11220519,JB137949,2/1/18 10:08,017XX E 71ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,332,3,5,43,11,1189235,1858284,2018,2/8/18 15:51,41.76618508,-87.5819397,"(41.766185078, -87.5819397)"
11220515,JB137857,2/1/18 17:13,075XX S ESSEX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,421,4,7,43,08B,1194172,1855497,2018,2/8/18 15:51,41.75841757,-87.56393554,"(41.758417569, -87.563935541)"
11220514,JB137867,2/1/18 17:05,013XX E 76TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,411,4,5,43,26,1186305,1854869,2018,2/8/18 15:51,41.75688374,-87.5927868,"(41.756883736, -87.592786804)"
11220512,JB137889,2/1/18 17:25,071XX S YALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,731,7,6,69,26,1175860,1857623,2018,2/8/18 15:51,41.76468138,-87.63098325,"(41.764681384, -87.630983249)"
11220511,JB137692,2/1/18 15:36,073XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,731,7,17,69,14,1175225,1856345,2018,2/8/18 15:51,41.76118861,-87.6333488,"(41.761188608, -87.633348804)"
11220507,JB137925,2/1/18 17:44,009XX S LYTLE ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1231,12,2,28,6,1168101,1895973,2018,2/8/18 15:51,41.87008816,-87.65831786,"(41.870088158, -87.658317859)"
11220505,JB137897,2/1/18 18:00,062XX W WABANSIA AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2513,25,29,25,08A,1134659,1910648,2018,2/8/18 15:51,41.91101432,-87.78074826,"(41.911014317, -87.780748264)"
11220504,JB137920,2/1/18 14:25,089XX S BUFFALO AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,424,4,10,46,08B,1199596,1846366,2018,2/8/18 15:51,41.73322663,-87.54436434,"(41.733226633, -87.544364336)"
11220501,JB137918,2/1/18 17:15,014XX N KINGSBURY ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1822,18,32,8,6,1170075,1909354,2018,2/8/18 15:51,41.90676369,-87.65067992,"(41.906763691, -87.650679924)"
11220500,JB137629,2/1/18 14:30,017XX N MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1434,14,1,24,6,1159098,1911409,2018,2/8/18 15:51,41.91263541,-87.69094637,"(41.912635411, -87.690946367)"
11220493,JB137707,2/1/18 15:40,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,6,1176352,1900918,2018,2/8/18 15:51,41.88347549,-87.62787697,"(41.883475491, -87.627876969)"
11220491,JB137619,2/1/18 10:45,042XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,213,2,3,38,11,1177864,1876883,2018,2/8/18 15:51,41.81748756,-87.62305487,"(41.817487562, -87.623054868)"
11220490,JB137457,2/1/18 11:50,025XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,FALSE,FALSE,421,4,7,43,26,1194417,1853077,2018,2/8/18 15:51,41.75177089,-87.56311706,"(41.751770885, -87.563117056)"
11220488,JB137565,2/1/18 8:55,087XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,412,4,8,48,08A,1191030,1847518,2018,2/8/18 15:51,41.73659902,-87.57570797,"(41.736599019, -87.575707974)"
11220485,JB137885,2/1/18 9:00,056XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,231,2,20,40,14,1179885,1867762,2018,2/8/18 15:51,41.79241267,-87.61592061,"(41.792412671, -87.615920606)"
11220484,JB137453,2/1/18 12:40,080XX S MUSKEGON AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,APARTMENT,FALSE,FALSE,422,4,7,46,26,1196563,1852308,2018,2/8/18 15:51,41.74960771,-87.55527861,"(41.749607706, -87.555278612)"
11220482,JB137756,2/1/18 16:10,061XX N HOYNE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2413,24,40,2,15,1161218,1940582,2018,2/8/18 15:51,41.99264386,-87.68234394,"(41.992643857, -87.682343935)"
11220481,JB137850,2/1/18 12:09,057XX S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,235,2,5,41,26,1182885,1867037,2018,2/8/18 15:51,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11220480,JB137403,2/1/18 12:01,079XX S ESCANABA AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,APARTMENT,FALSE,FALSE,422,4,7,46,26,1196880,1852879,2018,2/8/18 15:51,41.7511667,-87.55409807,"(41.7511667, -87.554098069)"
11220474,JB137723,2/1/18 16:00,126XX S EMERALD AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,523,5,34,53,6,1173626,1820982,2018,2/8/18 15:51,41.66418298,-87.6402525,"(41.664182979, -87.640252496)"
11220473,JB137773,2/1/18 7:00,033XX W ADAMS ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1124,11,28,27,5,1154122,1898876,2018,2/8/18 15:51,41.87834448,-87.70956175,"(41.878344478, -87.709561745)"
11220471,JB137887,2/1/18 17:30,002XX S WABASH AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,113,1,42,32,08B,1176847,1899294,2018,2/8/18 15:51,41.87900796,-87.62610846,"(41.879007964, -87.626108456)"
11220470,JB137536,2/1/18 13:06,020XX E 79TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,414,4,8,46,08A,1191073,1852990,2018,2/8/18 15:51,41.75161364,-87.57537386,"(41.751613643, -87.575373855)"
11220468,JB137904,2/1/18 18:00,071XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,731,7,6,69,14,1177078,1857446,2018,2/8/18 15:51,41.7641683,-87.6265243,"(41.764168298, -87.626524304)"
11220467,JB137816,2/1/18 17:00,024XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,422,4,7,46,26,1193792,1853060,2018,2/8/18 15:51,41.75173957,-87.5654079,"(41.751739567, -87.565407903)"
11220465,JB137748,2/1/18 16:20,054XX W NORTH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2532,25,37,25,08B,1140135,1910109,2018,2/8/18 15:51,41.90943667,-87.76064426,"(41.909436668, -87.760644255)"
11220456,JB137798,2/1/18 15:20,051XX W JACKSON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,1142067,1898182,2018,2/8/18 15:51,41.87667195,-87.75384276,"(41.876671946, -87.753842755)"
11220455,JB137895,2/1/18 17:50,043XX N KIMBALL AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1724,17,33,16,08B,1152937,1928798,2018,2/8/18 15:51,41.96047657,-87.71311825,"(41.960476572, -87.713118248)"
11220454,JB137698,2/1/18 15:35,0000X W JACKSON BLVD,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,113,1,2,32,6,1176018,1898981,2018,2/8/18 15:51,41.87816778,-87.62916179,"(41.878167778, -87.629161789)"
11220451,JB137786,2/1/18 15:00,036XX E 114TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,433,4,10,52,08A,1202039,1829985,2018,2/8/18 15:51,41.68821405,-87.53597039,"(41.688214048, -87.53597039)"
11220450,JB137609,2/1/18 12:45,046XX N ELSTON AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,39,14,6,1146385,1930786,2018,2/8/18 15:51,41.9660594,-87.73715599,"(41.966059402, -87.737155987)"
11220447,JB137683,2/1/18 10:00,056XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1187863,1868017,2018,2/8/18 15:51,41.79292599,-87.58665873,"(41.792925994, -87.586658725)"
11220446,JB137855,2/1/18 17:00,112XX S WALLACE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2233,22,34,49,08B,1174313,1830380,2018,2/8/18 15:51,41.68995741,-87.63746062,"(41.68995741, -87.637460623)"
11220445,JB137862,2/1/18 17:30,019XX W LELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1912,19,47,4,14,1162752,1931230,2018,2/8/18 15:51,41.96694948,-87.67696496,"(41.966949481, -87.676964961)"
11220442,JB137833,2/1/18 17:12,051XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,233,2,4,41,08B,1183414,1871187,2018,2/8/18 15:51,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11220441,JB137789,2/1/18 12:15,036XX W 67TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,833,8,13,65,5,1153284,1859607,2018,2/8/18 15:51,41.77060185,-87.71367864,"(41.770601853, -87.713678639)"
11220440,JB137846,2/1/18 16:00,046XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,821,8,14,58,6,1155815,1873733,2018,2/8/18 15:51,41.80931521,-87.70402186,"(41.809315206, -87.704021864)"
